variant,size_label,size_bytes,iteration,phase,duration_ns
B_no_audit,100KB,102400,21,t4_t5_audit,500
B_no_audit,100KB,102400,21,t5_t6_return,200
B_no_audit,100KB,102400,21,t0_t6_total,2248100
B_no_audit,100KB,102400,22,t0_t1_validation,450400
B_no_audit,100KB,102400,22,t1_t2_encode,142900
B_no_audit,100KB,102400,22,t2_t3_write,2062000
B_no_audit,100KB,102400,22,t3_t4_rename,0
B_no_audit,100KB,102400,22,t4_t5_audit,400
B_no_audit,100KB,102400,22,t5_t6_return,200
B_no_audit,100KB,102400,22,t0_t6_total,2655900
B_no_audit,100KB,102400,23,t0_t1_validation,380100
B_no_audit,100KB,102400,23,t1_t2_encode,117200
B_no_audit,100KB,102400,23,t2_t3_write,2002800
B_no_audit,100KB,102400,23,t3_t4_rename,0
B_no_audit,100KB,102400,23,t4_t5_audit,600
B_no_audit,100KB,102400,23,t5_t6_return,200
B_no_audit,100KB,102400,23,t0_t6_total,2500900
B_no_audit,100KB,102400,24,t0_t1_validation,405500
B_no_audit,100KB,102400,24,t1_t2_encode,123800
B_no_audit,100KB,102400,24,t2_t3_write,2665300
B_no_audit,100KB,102400,24,t3_t4_rename,0
B_no_audit,100KB,102400,24,t4_t5_audit,1000
B_no_audit,100KB,102400,24,t5_t6_return,200
B_no_audit,100KB,102400,24,t0_t6_total,3195800
B_no_audit,100KB,102400,25,t0_t1_validation,466100
B_no_audit,100KB,102400,25,t1_t2_encode,141300
B_no_audit,100KB,102400,25,t2_t3_write,2198400
B_no_audit,100KB,102400,25,t3_t4_rename,0
B_no_audit,100KB,102400,25,t4_t5_audit,1100
B_no_audit,100KB,102400,25,t5_t6_return,300
B_no_audit,100KB,102400,25,t0_t6_total,2807200
B_no_audit,100KB,102400,26,t0_t1_validation,1779600
B_no_audit,100KB,102400,26,t1_t2_encode,172200
B_no_audit,100KB,102400,26,t2_t3_write,2198200
B_no_audit,100KB,102400,26,t3_t4_rename,0
B_no_audit,100KB,102400,26,t4_t5_audit,400
B_no_audit,100KB,102400,26,t5_t6_return,300
B_no_audit,100KB,102400,26,t0_t6_total,4150700
B_no_audit,100KB,102400,27,t0_t1_validation,466100
B_no_audit,100KB,102400,27,t1_t2_encode,153900
B_no_audit,100KB,102400,27,t2_t3_write,1824300
B_no_audit,100KB,102400,27,t3_t4_rename,0
B_no_audit,100KB,102400,27,t4_t5_audit,600
B_no_audit,100KB,102400,27,t5_t6_return,100
B_no_audit,100KB,102400,27,t0_t6_total,2445000
B_no_audit,100KB,102400,28,t0_t1_validation,480800
B_no_audit,100KB,102400,28,t1_t2_encode,129600
B_no_audit,100KB,102400,28,t2_t3_write,2099600
B_no_audit,100KB,102400,28,t3_t4_rename,0
B_no_audit,100KB,102400,28,t4_t5_audit,400
B_no_audit,100KB,102400,28,t5_t6_return,200
B_no_audit,100KB,102400,28,t0_t6_total,2710600
B_no_audit,100KB,102400,29,t0_t1_validation,318100
B_no_audit,100KB,102400,29,t1_t2_encode,117100
B_no_audit,100KB,102400,29,t2_t3_write,1672700
B_no_audit,100KB,102400,29,t3_t4_rename,0
B_no_audit,100KB,102400,29,t4_t5_audit,700
B_no_audit,100KB,102400,29,t5_t6_return,300
B_no_audit,100KB,102400,29,t0_t6_total,2108900
C_raw,100KB,102400,0,t0_t1_validation,477400
C_raw,100KB,102400,0,t1_t2_encode,103400
C_raw,100KB,102400,0,t2_t3_write,641300
C_raw,100KB,102400,0,t3_t4_rename,0
C_raw,100KB,102400,0,t4_t5_audit,0
C_raw,100KB,102400,0,t5_t6_return,0
C_raw,100KB,102400,0,t0_t6_total,1222100
C_raw,100KB,102400,1,t0_t1_validation,727900
C_raw,100KB,102400,1,t1_t2_encode,234900
C_raw,100KB,102400,1,t2_t3_write,1065400
C_raw,100KB,102400,1,t3_t4_rename,0
C_raw,100KB,102400,1,t4_t5_audit,0
C_raw,100KB,102400,1,t5_t6_return,0
C_raw,100KB,102400,1,t0_t6_total,2028200
C_raw,100KB,102400,2,t0_t1_validation,400500
C_raw,100KB,102400,2,t1_t2_encode,138200
C_raw,100KB,102400,2,t2_t3_write,664700
C_raw,100KB,102400,2,t3_t4_rename,0
C_raw,100KB,102400,2,t4_t5_audit,0
C_raw,100KB,102400,2,t5_t6_return,0
C_raw,100KB,102400,2,t0_t6_total,1203400
C_raw,100KB,102400,3,t0_t1_validation,397800
C_raw,100KB,102400,3,t1_t2_encode,145600
C_raw,100KB,102400,3,t2_t3_write,610800
C_raw,100KB,102400,3,t3_t4_rename,0
C_raw,100KB,102400,3,t4_t5_audit,0
C_raw,100KB,102400,3,t5_t6_return,0
C_raw,100KB,102400,3,t0_t6_total,1154200
C_raw,100KB,102400,4,t0_t1_validation,341300
C_raw,100KB,102400,4,t1_t2_encode,100800
C_raw,100KB,102400,4,t2_t3_write,472100
C_raw,100KB,102400,4,t3_t4_rename,0
C_raw,100KB,102400,4,t4_t5_audit,0
C_raw,100KB,102400,4,t5_t6_return,0
C_raw,100KB,102400,4,t0_t6_total,914200
C_raw,100KB,102400,5,t0_t1_validation,358800
C_raw,100KB,102400,5,t1_t2_encode,124900
C_raw,100KB,102400,5,t2_t3_write,865400
C_raw,100KB,102400,5,t3_t4_rename,0
C_raw,100KB,102400,5,t4_t5_audit,0
C_raw,100KB,102400,5,t5_t6_return,0
C_raw,100KB,102400,5,t0_t6_total,1349100
C_raw,100KB,102400,6,t0_t1_validation,609700
C_raw,100KB,102400,6,t1_t2_encode,88000
C_raw,100KB,102400,6,t2_t3_write,639500
C_raw,100KB,102400,6,t3_t4_rename,0
C_raw,100KB,102400,6,t4_t5_audit,0
C_raw,100KB,102400,6,t5_t6_return,0
C_raw,100KB,102400,6,t0_t6_total,1337200
C_raw,100KB,102400,7,t0_t1_validation,497300
C_raw,100KB,102400,7,t1_t2_encode,120300
C_raw,100KB,102400,7,t2_t3_write,699700
C_raw,100KB,102400,7,t3_t4_rename,0
C_raw,100KB,102400,7,t4_t5_audit,0
C_raw,100KB,102400,7,t5_t6_return,0
C_raw,100KB,102400,7,t0_t6_total,1317300
C_raw,100KB,102400,8,t0_t1_validation,395600
C_raw,100KB,102400,8,t1_t2_encode,124800
C_raw,100KB,102400,8,t2_t3_write,672200
C_raw,100KB,102400,8,t3_t4_rename,0
C_raw,100KB,102400,8,t4_t5_audit,0
C_raw,100KB,102400,8,t5_t6_return,0
C_raw,100KB,102400,8,t0_t6_total,1192600
C_raw,100KB,102400,9,t0_t1_validation,421300
C_raw,100KB,102400,9,t1_t2_encode,148700
C_raw,100KB,102400,9,t2_t3_write,795400
C_raw,100KB,102400,9,t3_t4_rename,0
C_raw,100KB,102400,9,t4_t5_audit,0
C_raw,100KB,102400,9,t5_t6_return,0
C_raw,100KB,102400,9,t0_t6_total,1365400
C_raw,100KB,102400,10,t0_t1_validation,391800
C_raw,100KB,102400,10,t1_t2_encode,106900
C_raw,100KB,102400,10,t2_t3_write,657600
C_raw,100KB,102400,10,t3_t4_rename,0
C_raw,100KB,102400,10,t4_t5_audit,0
C_raw,100KB,102400,10,t5_t6_return,0
C_raw,100KB,102400,10,t0_t6_total,1156300
C_raw,100KB,102400,11,t0_t1_validation,363300
C_raw,100KB,102400,11,t1_t2_encode,125200
C_raw,100KB,102400,11,t2_t3_write,760300
C_raw,100KB,102400,11,t3_t4_rename,0
C_raw,100KB,102400,11,t4_t5_audit,0
C_raw,100KB,102400,11,t5_t6_return,0
C_raw,100KB,102400,11,t0_t6_total,1248800
C_raw,100KB,102400,12,t0_t1_validation,428800
C_raw,100KB,102400,12,t1_t2_encode,150200
C_raw,100KB,102400,12,t2_t3_write,633700
C_raw,100KB,102400,12,t3_t4_rename,0
C_raw,100KB,102400,12,t4_t5_audit,0
C_raw,100KB,102400,12,t5_t6_return,0
C_raw,100KB,102400,12,t0_t6_total,1212700
C_raw,100KB,102400,13,t0_t1_validation,316700
C_raw,100KB,102400,13,t1_t2_encode,119800
C_raw,100KB,102400,13,t2_t3_write,868300
C_raw,100KB,102400,13,t3_t4_rename,0
C_raw,100KB,102400,13,t4_t5_audit,0
C_raw,100KB,102400,13,t5_t6_return,0
C_raw,100KB,102400,13,t0_t6_total,1304800
C_raw,100KB,102400,14,t0_t1_validation,480700
C_raw,100KB,102400,14,t1_t2_encode,147500
C_raw,100KB,102400,14,t2_t3_write,630900
C_raw,100KB,102400,14,t3_t4_rename,0
C_raw,100KB,102400,14,t4_t5_audit,0
C_raw,100KB,102400,14,t5_t6_return,0
C_raw,100KB,102400,14,t0_t6_total,1259100
C_raw,100KB,102400,15,t0_t1_validation,370000
C_raw,100KB,102400,15,t1_t2_encode,111500
C_raw,100KB,102400,15,t2_t3_write,582800
C_raw,100KB,102400,15,t3_t4_rename,0
C_raw,100KB,102400,15,t4_t5_audit,0
C_raw,100KB,102400,15,t5_t6_return,0
C_raw,100KB,102400,15,t0_t6_total,1064300
C_raw,100KB,102400,16,t0_t1_validation,366500
C_raw,100KB,102400,16,t1_t2_encode,119500
C_raw,100KB,102400,16,t2_t3_write,631500
C_raw,100KB,102400,16,t3_t4_rename,0
C_raw,100KB,102400,16,t4_t5_audit,0
C_raw,100KB,102400,16,t5_t6_return,0
C_raw,100KB,102400,16,t0_t6_total,1117500
C_raw,100KB,102400,17,t0_t1_validation,413700
C_raw,100KB,102400,17,t1_t2_encode,135700
C_raw,100KB,102400,17,t2_t3_write,871800
C_raw,100KB,102400,17,t3_t4_rename,0
C_raw,100KB,102400,17,t4_t5_audit,0
C_raw,100KB,102400,17,t5_t6_return,0
C_raw,100KB,102400,17,t0_t6_total,1421200
C_raw,100KB,102400,18,t0_t1_validation,463200
C_raw,100KB,102400,18,t1_t2_encode,130300
C_raw,100KB,102400,18,t2_t3_write,764700
C_raw,100KB,102400,18,t3_t4_rename,0
C_raw,100KB,102400,18,t4_t5_audit,0
C_raw,100KB,102400,18,t5_t6_return,0
C_raw,100KB,102400,18,t0_t6_total,1358200
C_raw,100KB,102400,19,t0_t1_validation,477700
C_raw,100KB,102400,19,t1_t2_encode,159200
C_raw,100KB,102400,19,t2_t3_write,906000
C_raw,100KB,102400,19,t3_t4_rename,0
C_raw,100KB,102400,19,t4_t5_audit,0
C_raw,100KB,102400,19,t5_t6_return,0
C_raw,100KB,102400,19,t0_t6_total,1542900
C_raw,100KB,102400,20,t0_t1_validation,398800
C_raw,100KB,102400,20,t1_t2_encode,111300
C_raw,100KB,102400,20,t2_t3_write,902500
C_raw,100KB,102400,20,t3_t4_rename,0
C_raw,100KB,102400,20,t4_t5_audit,0
C_raw,100KB,102400,20,t5_t6_return,0
C_raw,100KB,102400,20,t0_t6_total,1412600
C_raw,100KB,102400,21,t0_t1_validation,457400
C_raw,100KB,102400,21,t1_t2_encode,113100
C_raw,100KB,102400,21,t2_t3_write,964800
C_raw,100KB,102400,21,t3_t4_rename,0
C_raw,100KB,102400,21,t4_t5_audit,0
C_raw,100KB,102400,21,t5_t6_return,0
C_raw,100KB,102400,21,t0_t6_total,1535300
C_raw,100KB,102400,22,t0_t1_validation,418400
C_raw,100KB,102400,22,t1_t2_encode,109100
C_raw,100KB,102400,22,t2_t3_write,689700
C_raw,100KB,102400,22,t3_t4_rename,0
C_raw,100KB,102400,22,t4_t5_audit,0
C_raw,100KB,102400,22,t5_t6_return,0
C_raw,100KB,102400,22,t0_t6_total,1217200
C_raw,100KB,102400,23,t0_t1_validation,433300
C_raw,100KB,102400,23,t1_t2_encode,130700
C_raw,100KB,102400,23,t2_t3_write,684900
C_raw,100KB,102400,23,t3_t4_rename,0
C_raw,100KB,102400,23,t4_t5_audit,0
C_raw,100KB,102400,23,t5_t6_return,0
C_raw,100KB,102400,23,t0_t6_total,1248900
C_raw,100KB,102400,24,t0_t1_validation,408200
C_raw,100KB,102400,24,t1_t2_encode,154200
C_raw,100KB,102400,24,t2_t3_write,738300
C_raw,100KB,102400,24,t3_t4_rename,0
C_raw,100KB,102400,24,t4_t5_audit,0
C_raw,100KB,102400,24,t5_t6_return,0
C_raw,100KB,102400,24,t0_t6_total,1300700
C_raw,100KB,102400,25,t0_t1_validation,448200
C_raw,100KB,102400,25,t1_t2_encode,136700
C_raw,100KB,102400,25,t2_t3_write,863100
C_raw,100KB,102400,25,t3_t4_rename,0
C_raw,100KB,102400,25,t4_t5_audit,0
C_raw,100KB,102400,25,t5_t6_return,0
C_raw,100KB,102400,25,t0_t6_total,1448000
C_raw,100KB,102400,26,t0_t1_validation,427000
C_raw,100KB,102400,26,t1_t2_encode,129100
C_raw,100KB,102400,26,t2_t3_write,736100
C_raw,100KB,102400,26,t3_t4_rename,0
C_raw,100KB,102400,26,t4_t5_audit,0
C_raw,100KB,102400,26,t5_t6_return,0
C_raw,100KB,102400,26,t0_t6_total,1292200
C_raw,100KB,102400,27,t0_t1_validation,354200
C_raw,100KB,102400,27,t1_t2_encode,129600
C_raw,100KB,102400,27,t2_t3_write,549800
C_raw,100KB,102400,27,t3_t4_rename,0
C_raw,100KB,102400,27,t4_t5_audit,0
C_raw,100KB,102400,27,t5_t6_return,0
C_raw,100KB,102400,27,t0_t6_total,1033600
C_raw,100KB,102400,28,t0_t1_validation,318000
C_raw,100KB,102400,28,t1_t2_encode,109900
C_raw,100KB,102400,28,t2_t3_write,502400
C_raw,100KB,102400,28,t3_t4_rename,0
C_raw,100KB,102400,28,t4_t5_audit,0
C_raw,100KB,102400,28,t5_t6_return,0
C_raw,100KB,102400,28,t0_t6_total,930300
C_raw,100KB,102400,29,t0_t1_validation,273300
C_raw,100KB,102400,29,t1_t2_encode,113500
C_raw,100KB,102400,29,t2_t3_write,814700
C_raw,100KB,102400,29,t3_t4_rename,0
C_raw,100KB,102400,29,t4_t5_audit,0
C_raw,100KB,102400,29,t5_t6_return,0
C_raw,100KB,102400,29,t0_t6_total,1201500
A_full,1MB,1048576,0,t0_t1_validation,534500
A_full,1MB,1048576,0,t1_t2_encode,974700
A_full,1MB,1048576,0,t2_t3_write,3591500
A_full,1MB,1048576,0,t3_t4_rename,0
A_full,1MB,1048576,0,t4_t5_audit,49600
A_full,1MB,1048576,0,t5_t6_return,200
A_full,1MB,1048576,0,t0_t6_total,5150500
A_full,1MB,1048576,1,t0_t1_validation,424300
A_full,1MB,1048576,1,t1_t2_encode,1025100
A_full,1MB,1048576,1,t2_t3_write,3403800
A_full,1MB,1048576,1,t3_t4_rename,0
A_full,1MB,1048576,1,t4_t5_audit,42100
A_full,1MB,1048576,1,t5_t6_return,300
A_full,1MB,1048576,1,t0_t6_total,4895600
A_full,1MB,1048576,2,t0_t1_validation,442600
A_full,1MB,1048576,2,t1_t2_encode,911100
A_full,1MB,1048576,2,t2_t3_write,3662800
A_full,1MB,1048576,2,t3_t4_rename,0
A_full,1MB,1048576,2,t4_t5_audit,38400
A_full,1MB,1048576,2,t5_t6_return,200
A_full,1MB,1048576,2,t0_t6_total,5055100
A_full,1MB,1048576,3,t0_t1_validation,469100
A_full,1MB,1048576,3,t1_t2_encode,1062700
A_full,1MB,1048576,3,t2_t3_write,3762700
A_full,1MB,1048576,3,t3_t4_rename,0
A_full,1MB,1048576,3,t4_t5_audit,66100
A_full,1MB,1048576,3,t5_t6_return,300
A_full,1MB,1048576,3,t0_t6_total,5360900
A_full,1MB,1048576,4,t0_t1_validation,982800
A_full,1MB,1048576,4,t1_t2_encode,1208200
A_full,1MB,1048576,4,t2_t3_write,4093500
A_full,1MB,1048576,4,t3_t4_rename,0
A_full,1MB,1048576,4,t4_t5_audit,46000
A_full,1MB,1048576,4,t5_t6_return,300
A_full,1MB,1048576,4,t0_t6_total,6330800
A_full,1MB,1048576,5,t0_t1_validation,523300
A_full,1MB,1048576,5,t1_t2_encode,1286900
A_full,1MB,1048576,5,t2_t3_write,4511500
A_full,1MB,1048576,5,t3_t4_rename,0
A_full,1MB,1048576,5,t4_t5_audit,46000
A_full,1MB,1048576,5,t5_t6_return,300
A_full,1MB,1048576,5,t0_t6_total,6368000
A_full,1MB,1048576,6,t0_t1_validation,535000
A_full,1MB,1048576,6,t1_t2_encode,1028400
A_full,1MB,1048576,6,t2_t3_write,4387900
A_full,1MB,1048576,6,t3_t4_rename,0
A_full,1MB,1048576,6,t4_t5_audit,49300
A_full,1MB,1048576,6,t5_t6_return,200
A_full,1MB,1048576,6,t0_t6_total,6000800
A_full,1MB,1048576,7,t0_t1_validation,406700
A_full,1MB,1048576,7,t1_t2_encode,1095000
A_full,1MB,1048576,7,t2_t3_write,4517600
A_full,1MB,1048576,7,t3_t4_rename,0
A_full,1MB,1048576,7,t4_t5_audit,43300
A_full,1MB,1048576,7,t5_t6_return,200
A_full,1MB,1048576,7,t0_t6_total,6062800
A_full,1MB,1048576,8,t0_t1_validation,453900
A_full,1MB,1048576,8,t1_t2_encode,1276300
A_full,1MB,1048576,8,t2_t3_write,2983500
A_full,1MB,1048576,8,t3_t4_rename,0
A_full,1MB,1048576,8,t4_t5_audit,36300
A_full,1MB,1048576,8,t5_t6_return,300
A_full,1MB,1048576,8,t0_t6_total,4750300
A_full,1MB,1048576,9,t0_t1_validation,430500
A_full,1MB,1048576,9,t1_t2_encode,954600
A_full,1MB,1048576,9,t2_t3_write,3439100
A_full,1MB,1048576,9,t3_t4_rename,0
A_full,1MB,1048576,9,t4_t5_audit,38500
A_full,1MB,1048576,9,t5_t6_return,300
A_full,1MB,1048576,9,t0_t6_total,4863000
A_full,1MB,1048576,10,t0_t1_validation,370800
A_full,1MB,1048576,10,t1_t2_encode,1015100
A_full,1MB,1048576,10,t2_t3_write,2736400
A_full,1MB,1048576,10,t3_t4_rename,0
A_full,1MB,1048576,10,t4_t5_audit,40400
A_full,1MB,1048576,10,t5_t6_return,200
A_full,1MB,1048576,10,t0_t6_total,4162900
A_full,1MB,1048576,11,t0_t1_validation,477500
A_full,1MB,1048576,11,t1_t2_encode,1102200
A_full,1MB,1048576,11,t2_t3_write,3485700
A_full,1MB,1048576,11,t3_t4_rename,0
A_full,1MB,1048576,11,t4_t5_audit,38900
A_full,1MB,1048576,11,t5_t6_return,300
A_full,1MB,1048576,11,t0_t6_total,5104600
A_full,1MB,1048576,12,t0_t1_validation,469800
A_full,1MB,1048576,12,t1_t2_encode,1036900
A_full,1MB,1048576,12,t2_t3_write,4080000
A_full,1MB,1048576,12,t3_t4_rename,0
A_full,1MB,1048576,12,t4_t5_audit,38300
A_full,1MB,1048576,12,t5_t6_return,200
A_full,1MB,1048576,12,t0_t6_total,5625200
A_full,1MB,1048576,13,t0_t1_validation,449400
A_full,1MB,1048576,13,t1_t2_encode,1083700
A_full,1MB,1048576,13,t2_t3_write,5640400
A_full,1MB,1048576,13,t3_t4_rename,0
A_full,1MB,1048576,13,t4_t5_audit,45200
A_full,1MB,1048576,13,t5_t6_return,300
A_full,1MB,1048576,13,t0_t6_total,7219000
A_full,1MB,1048576,14,t0_t1_validation,537500
A_full,1MB,1048576,14,t1_t2_encode,1132600
A_full,1MB,1048576,14,t2_t3_write,3661700
A_full,1MB,1048576,14,t3_t4_rename,0
A_full,1MB,1048576,14,t4_t5_audit,35300
A_full,1MB,1048576,14,t5_t6_return,200
A_full,1MB,1048576,14,t0_t6_total,5367300
A_full,1MB,1048576,15,t0_t1_validation,409300
A_full,1MB,1048576,15,t1_t2_encode,1094800
A_full,1MB,1048576,15,t2_t3_write,4184300
A_full,1MB,1048576,15,t3_t4_rename,0
A_full,1MB,1048576,15,t4_t5_audit,45200
A_full,1MB,1048576,15,t5_t6_return,300
A_full,1MB,1048576,15,t0_t6_total,5733900
A_full,1MB,1048576,16,t0_t1_validation,438800
A_full,1MB,1048576,16,t1_t2_encode,1116100
A_full,1MB,1048576,16,t2_t3_write,3239800
A_full,1MB,1048576,16,t3_t4_rename,0
A_full,1MB,1048576,16,t4_t5_audit,37000
A_full,1MB,1048576,16,t5_t6_return,200
A_full,1MB,1048576,16,t0_t6_total,4831900
A_full,1MB,1048576,17,t0_t1_validation,425800
A_full,1MB,1048576,17,t1_t2_encode,1056000
A_full,1MB,1048576,17,t2_t3_write,3620000
A_full,1MB,1048576,17,t3_t4_rename,0
A_full,1MB,1048576,17,t4_t5_audit,41300
A_full,1MB,1048576,17,t5_t6_return,300
A_full,1MB,1048576,17,t0_t6_total,5143400
A_full,1MB,1048576,18,t0_t1_validation,442700
A_full,1MB,1048576,18,t1_t2_encode,1059600
A_full,1MB,1048576,18,t2_t3_write,4885200
A_full,1MB,1048576,18,t3_t4_rename,0
A_full,1MB,1048576,18,t4_t5_audit,45800
A_full,1MB,1048576,18,t5_t6_return,200
A_full,1MB,1048576,18,t0_t6_total,6433500
A_full,1MB,1048576,19,t0_t1_validation,530600
A_full,1MB,1048576,19,t1_t2_encode,1060300
A_full,1MB,1048576,19,t2_t3_write,3916000
A_full,1MB,1048576,19,t3_t4_rename,0
A_full,1MB,1048576,19,t4_t5_audit,41500
A_full,1MB,1048576,19,t5_t6_return,300
A_full,1MB,1048576,19,t0_t6_total,5548700
A_full,1MB,1048576,20,t0_t1_validation,532200
A_full,1MB,1048576,20,t1_t2_encode,972300
A_full,1MB,1048576,20,t2_t3_write,3463400
A_full,1MB,1048576,20,t3_t4_rename,0
A_full,1MB,1048576,20,t4_t5_audit,40800
A_full,1MB,1048576,20,t5_t6_return,200
A_full,1MB,1048576,20,t0_t6_total,5008900
A_full,1MB,1048576,21,t0_t1_validation,573100
A_full,1MB,1048576,21,t1_t2_encode,1202100
A_full,1MB,1048576,21,t2_t3_write,4627100
A_full,1MB,1048576,21,t3_t4_rename,0
A_full,1MB,1048576,21,t4_t5_audit,46600
A_full,1MB,1048576,21,t5_t6_return,300
A_full,1MB,1048576,21,t0_t6_total,6449200
A_full,1MB,1048576,22,t0_t1_validation,1262500
A_full,1MB,1048576,22,t1_t2_encode,2136400
A_full,1MB,1048576,22,t2_t3_write,4063000
A_full,1MB,1048576,22,t3_t4_rename,0
A_full,1MB,1048576,22,t4_t5_audit,41200
A_full,1MB,1048576,22,t5_t6_return,200
A_full,1MB,1048576,22,t0_t6_total,7503300
A_full,1MB,1048576,23,t0_t1_validation,475800
A_full,1MB,1048576,23,t1_t2_encode,1040900
A_full,1MB,1048576,23,t2_t3_write,4542800
A_full,1MB,1048576,23,t3_t4_rename,0
A_full,1MB,1048576,23,t4_t5_audit,48900
A_full,1MB,1048576,23,t5_t6_return,300
A_full,1MB,1048576,23,t0_t6_total,6108700
A_full,1MB,1048576,24,t0_t1_validation,500000
A_full,1MB,1048576,24,t1_t2_encode,1107400
A_full,1MB,1048576,24,t2_t3_write,3597000
A_full,1MB,1048576,24,t3_t4_rename,0
A_full,1MB,1048576,24,t4_t5_audit,48400
A_full,1MB,1048576,24,t5_t6_return,300
A_full,1MB,1048576,24,t0_t6_total,5253100
A_full,1MB,1048576,25,t0_t1_validation,457300
A_full,1MB,1048576,25,t1_t2_encode,1097900
A_full,1MB,1048576,25,t2_t3_write,3053300
A_full,1MB,1048576,25,t3_t4_rename,0
A_full,1MB,1048576,25,t4_t5_audit,38800
A_full,1MB,1048576,25,t5_t6_return,200
A_full,1MB,1048576,25,t0_t6_total,4647500
A_full,1MB,1048576,26,t0_t1_validation,416700
A_full,1MB,1048576,26,t1_t2_encode,1036300
A_full,1MB,1048576,26,t2_t3_write,3562700
A_full,1MB,1048576,26,t3_t4_rename,0
A_full,1MB,1048576,26,t4_t5_audit,41000
A_full,1MB,1048576,26,t5_t6_return,200
A_full,1MB,1048576,26,t0_t6_total,5056900
A_full,1MB,1048576,27,t0_t1_validation,482800
A_full,1MB,1048576,27,t1_t2_encode,1109800
A_full,1MB,1048576,27,t2_t3_write,3004500
A_full,1MB,1048576,27,t3_t4_rename,0
A_full,1MB,1048576,27,t4_t5_audit,38000
A_full,1MB,1048576,27,t5_t6_return,200
A_full,1MB,1048576,27,t0_t6_total,4635300
A_full,1MB,1048576,28,t0_t1_validation,521300
A_full,1MB,1048576,28,t1_t2_encode,1108000
A_full,1MB,1048576,28,t2_t3_write,3979100
A_full,1MB,1048576,28,t3_t4_rename,0
A_full,1MB,1048576,28,t4_t5_audit,38400
A_full,1MB,1048576,28,t5_t6_return,200
A_full,1MB,1048576,28,t0_t6_total,5647000
A_full,1MB,1048576,29,t0_t1_validation,453400
A_full,1MB,1048576,29,t1_t2_encode,888900
A_full,1MB,1048576,29,t2_t3_write,3053200
A_full,1MB,1048576,29,t3_t4_rename,0
A_full,1MB,1048576,29,t4_t5_audit,36600
A_full,1MB,1048576,29,t5_t6_return,3900
A_full,1MB,1048576,29,t0_t6_total,4436000
B_no_audit,1MB,1048576,0,t0_t1_validation,1190800
B_no_audit,1MB,1048576,0,t1_t2_encode,1053200
B_no_audit,1MB,1048576,0,t2_t3_write,24761800
B_no_audit,1MB,1048576,0,t3_t4_rename,0
B_no_audit,1MB,1048576,0,t4_t5_audit,1500
B_no_audit,1MB,1048576,0,t5_t6_return,300
B_no_audit,1MB,1048576,0,t0_t6_total,27007600
B_no_audit,1MB,1048576,1,t0_t1_validation,580200
B_no_audit,1MB,1048576,1,t1_t2_encode,1067000
B_no_audit,1MB,1048576,1,t2_t3_write,4994100
B_no_audit,1MB,1048576,1,t3_t4_rename,0
B_no_audit,1MB,1048576,1,t4_t5_audit,800
B_no_audit,1MB,1048576,1,t5_t6_return,200
B_no_audit,1MB,1048576,1,t0_t6_total,6642300
B_no_audit,1MB,1048576,2,t0_t1_validation,1107600
B_no_audit,1MB,1048576,2,t1_t2_encode,1127300
B_no_audit,1MB,1048576,2,t2_t3_write,4829100
B_no_audit,1MB,1048576,2,t3_t4_rename,0
B_no_audit,1MB,1048576,2,t4_t5_audit,800
B_no_audit,1MB,1048576,2,t5_t6_return,200
B_no_audit,1MB,1048576,2,t0_t6_total,7065000
B_no_audit,1MB,1048576,3,t0_t1_validation,845700
B_no_audit,1MB,1048576,3,t1_t2_encode,1723600
B_no_audit,1MB,1048576,3,t2_t3_write,6862200
B_no_audit,1MB,1048576,3,t3_t4_rename,0
B_no_audit,1MB,1048576,3,t4_t5_audit,800
B_no_audit,1MB,1048576,3,t5_t6_return,200
B_no_audit,1MB,1048576,3,t0_t6_total,9432500
B_no_audit,1MB,1048576,4,t0_t1_validation,6089400
B_no_audit,1MB,1048576,4,t1_t2_encode,2041500
B_no_audit,1MB,1048576,4,t2_t3_write,23472400
B_no_audit,1MB,1048576,4,t3_t4_rename,0
B_no_audit,1MB,1048576,4,t4_t5_audit,2300
B_no_audit,1MB,1048576,4,t5_t6_return,200
B_no_audit,1MB,1048576,4,t0_t6_total,31605800
B_no_audit,1MB,1048576,5,t0_t1_validation,3543500
B_no_audit,1MB,1048576,5,t1_t2_encode,1426900
B_no_audit,1MB,1048576,5,t2_t3_write,6095200
B_no_audit,1MB,1048576,5,t3_t4_rename,0
B_no_audit,1MB,1048576,5,t4_t5_audit,1100
B_no_audit,1MB,1048576,5,t5_t6_return,200
B_no_audit,1MB,1048576,5,t0_t6_total,11066900
B_no_audit,1MB,1048576,6,t0_t1_validation,621100
B_no_audit,1MB,1048576,6,t1_t2_encode,1336400
B_no_audit,1MB,1048576,6,t2_t3_write,7607600
B_no_audit,1MB,1048576,6,t3_t4_rename,0
B_no_audit,1MB,1048576,6,t4_t5_audit,1000
B_no_audit,1MB,1048576,6,t5_t6_return,200
B_no_audit,1MB,1048576,6,t0_t6_total,9566300
B_no_audit,1MB,1048576,7,t0_t1_validation,540700
B_no_audit,1MB,1048576,7,t1_t2_encode,1763400
B_no_audit,1MB,1048576,7,t2_t3_write,4650300
B_no_audit,1MB,1048576,7,t3_t4_rename,0
B_no_audit,1MB,1048576,7,t4_t5_audit,1000
B_no_audit,1MB,1048576,7,t5_t6_return,300
B_no_audit,1MB,1048576,7,t0_t6_total,6955700
B_no_audit,1MB,1048576,8,t0_t1_validation,1043100
